name,size
multiplicative.linear_order,13
free_add_monoid.of,13
additive.linear_order,13
free_monoid.of,13
punit.comm_ring._proof_1,13
punit.comm_ring._proof_2,13
fact.out,13
part_enat.has_top,13
or.intro_right,13
or.intro_left,13
additive.partial_order,13
pi.lex.inhabited,13
part.monad_fail,13
conj_act.group,13
conj_act.div_inv_monoid,13
opposite.equations._eqn_1,13
multiplicative.preorder,13
string.empty.equations._eqn_1,13
conj_act.group_with_zero,13
classical.inhabited_of_nonempty',13
feature_search.feature_cfg.ignore_decidable,13
as_linear_order.equations._eqn_1,13
except.return,13
set.pi_set_coe.can_lift'._proof_1,13
additive.has_le,13
additive.has_lt,13
linarith.comp.str,13
multiplicative.has_lt,13
quiver.empty.equations._eqn_1,13
feature_search.feature_cfg.ignore_pi_domain,13
pi_subtype.can_lift'._proof_1,13
multiplicative.equations._eqn_1,13
trace_call_stack,13
additive.preorder,13
valuation_class.sizeof,13
finset.pi_finset_coe.can_lift'._proof_1,13
order_dual.inhabited,13
feature_search.feature_cfg.ignore_type_args,13
order_dual.equations._eqn_1,13
omega_complete_partial_order.continuous_hom.inhabited,13
conj_act.equations._eqn_1,13
feature_search.feature_cfg.ignore_tc,13
mul_opposite.equations._eqn_1,13
unification_hint.constraints,13
lean.special_version_desc.equations._eqn_1,13
additive.equations._eqn_1,13
feature_search.feature_cfg.ignore_conns,13
add_opposite.equations._eqn_1,13
lex.equations._eqn_1,13
valuation_class.has_sizeof_inst,13
ne,14
iff_true_intro,14
iff.rfl,14
false.dcases_on,14
function.involutive,14
pempty.elim._main,14
empty.elim._main,14
with_bot.has_bot,14
with_top.has_top,14
coe_option,14
function.is_fixed_pt,14
true_eq_false_of_false,14
with_zero.has_zero,14
with_one.has_one,14
category_theory.induced_category,14
functor.comp,14
enat.has_top,14
category_theory.Aut,14
functor.add_const.mk,14
to_additive.value_type.tgt,14
string.iterator_imp.snd,14
_nest_1_1.list.tactic.tactic_script.nil,14
cc_config.ignore_instances,14
fun_info.result_deps,14
cc_config.ac,14
tactic.itauto.prop.iff.equations._eqn_1,14
tactic.congrm_fun_2,14
pempty.elim._sunfold,14
subfield_class.sizeof,14
subring_class.has_sizeof_inst,14
subring_class.sizeof,14
subfield_class.has_sizeof_inst,14
string_to_name,14
false.drec_on,14
to_additive.value_type.trace,14
cc_config.em,14
empty.elim._sunfold,14
iff.is_refl,14
fun_info.params,14
tactic.itauto.prop.and.equations._eqn_1,14
tactic.itauto.prop.eq.equations._eqn_1,14
to_additive.value_type.allow_auto_name,14
string.iterator_imp.fst,14
to_additive.value_type.replace_all,14
false.drec,14
has_zero.zero,15
has_one.one,15
decidable_rel,15
inhabited.default,15
has_bot.bot,15
has_emptyc.emptyc,15
has_top.top,15
ulift.down,15
plift.down,15
valuation.valuation_class,15
Well_order.α,15
buffer,15
char_buffer,15
trace,15
unique_prop._proof_1,15
tactic.apply_cfg.opt_param,15
_nest_1_1.tactic.tactic_script.base,15
timeit,15
tactic.apply_cfg.md,15
tactic.apply_cfg.approx,15
name.inhabited.equations._eqn_1,15
param_info.is_dec_inst,15
tactic.apply_cfg.auto_param,15
tactic.apply_cfg.unify,15
nat.inhabited.equations._eqn_1,15
part.inhabited,15
tactic.apply_cfg.instances,15
znum.has_zero.equations._eqn_1,15
tactic.ring.normalize_mode.inhabited.equations._eqn_1,15
tactic.abel.normalize_mode.inhabited.equations._eqn_1,15
num.has_zero.equations._eqn_1,15
binder_info.inhabited.equations._eqn_1,15
tactic.itauto.prop.inhabited.equations._eqn_1,15
bool.inhabited.equations._eqn_1,15
tactic.apply_cfg.new_goals,15
pos_num.has_one.equations._eqn_1,15
decidable.true.equations._eqn_1,15
prop.inhabited.equations._eqn_1,15
tactic.itauto.and_kind.inhabited.equations._eqn_1,15
tactic.rewrite_cfg.inhabited,15
param_info.has_fwd_deps,15
environment.implicit_infer_kind.inhabited.equations._eqn_1,15
nat.has_le.equations._eqn_1,15
punit.inhabited.equations._eqn_1,15
tactic.itauto.proof.inhabited.equations._eqn_1,15
param_info.is_prop,15
occurrences.inhabited.equations._eqn_1,15
param_info.is_implicit,15
sort.inhabited.equations._eqn_1,15
param_info.is_inst_implicit,15
nat.has_zero.equations._eqn_1,15
true.inhabited.equations._eqn_1,15
decidable_eq,16
implies_true_iff,16
is_empty.false,16
pempty.elim,16
punit.cases_on,16
punit.rec_on,16
empty.elim,16
set.equations._eqn_1,16
order_dual.has_vadd,16
with_bot.has_coe_t,16
with_top.has_coe_t,16
list.sorted_nil,16
category_theory.bundled.of,16
with_zero.has_coe_t,16
irreflexive,16
with_one.has_coe_t,16
order_dual.has_nsmul,16
list.has_singleton,16
enat.equations._eqn_1,16
opt_param.out,16
lex.has_vadd,16
with_zero.equations._eqn_1,16
pempty.no_confusion_type,16
function.End.equations._eqn_1,16
functor.const.run,16
has_monad_lift_t_refl,16
order_dual.has_pow,16
is_dec_refl,16
with_top.equations._eqn_1,16
linarith.linexp.equations._eqn_1,16
with_bot.equations._eqn_1,16
lex.has_pow,16
lex.has_nsmul,16
tactic_doc_entry.name,16
order_dual.has_smul,16
free_monoid.equations._eqn_1,16
auto_param.out,16
lex.has_smul,16
tactic_doc_entry.category,16
with_one.equations._eqn_1,16
to_additive.value_type.doc,16
free_add_monoid.equations._eqn_1,16
int.zero,17
symmetric,17
proof_irrel,17
not_not_intro,17
linear_ordered_comm_ring.decidable_eq,17
linear_ordered_ring.decidable_eq,17
linear_ordered_field.decidable_eq,17
part.dom,17
valuation.no_confusion_type,17
auto.by_contradiction_trick,17
scope_trace,17
punit.algebra._proof_1,17
punit.algebra._proof_2,17
quiver.empty_quiver,17
true_implies_iff,17
param_info.back_deps,17
tactic.interactive.generalize_a_aux,17
peirce',17
has_neg.neg,18
list.nodup,18
forall_true_iff,18
has_inv.inv,18
has_sizeof.sizeof,18
has_nat_cast.nat_cast,18
int.one,18
nonempty.elim,18
function.surjective,18
iff_of_true,18
has_compl.compl,18
has_hnot.hnot,18
Prop.distrib_lattice._proof_5,18
has_int_cast.int_cast,18
has_abs.abs,18
total,18
valuation.has_coe_to_fun,18
pempty.is_empty,18
function.eval,18
empty.is_empty,18
iff.to_eq,18
has_rat_cast.rat_cast,18
has_repr.repr,18
has_star.star,18
ring_aut,18
iff.decidable._proof_1,18
fact.elim,18
has_to_string.to_string,18
xor,18
cubic.a,18
cubic.b,18
cubic.c,18
cubic.d,18
list.last._main._proof_1,18
relator.left_total,18
relator.right_total,18
has_neg_part.neg,18
io.process.spawn_args.env._default,18
left_identity,18
option.decidable_eq._main._proof_1,18
tactic.congrm_fun_3,18
list.has_dec_eq._main._proof_1,18
tree.nil.inj,18
function.app,18
tactic_doc_entry.inherit_description_from,18
nat.has_one.equations._eqn_1,18
cc_config.ho_fns,18
right_identity,18
list.nil.inj,18
rbnode.leaf.inj,18
tactic_doc_entry.decl_names,18
tactic_doc_entry.tags,18
ball_of_forall,18
list.prev._main._proof_1,18
fact.rec_on,18
string.has_to_string.equations._eqn_1,18
has_pos_part.pos,18
bin_tree.empty.inj,18
option.none.inj,18
nonempty.rec_on,18
fact.cases_on,18
and.right,19
and.left,19
absurd,19
commutative,19
iff_false_intro,19
imp_true_iff,19
set.has_emptyc,19
id.equations._eqn_1,19
znum.inhabited,19
restrict_scalars.add_comm_monoid,19
tactic.simp_config.lift_eq._default.equations._eqn_1,19
simps_cfg.simp_rhs,19
combinator.I.equations._eqn_1,19
simps_cfg.rhs_md,19
tactic.dsimp_config.unfold_reducible._default.equations._eqn_1,19
valuation.is_equiv,19
tactic.dsimp_config.md._default.equations._eqn_1,19
pos_num.inhabited,19
sum3.in₀,19
tactic.dsimp_config.single_pass._default.equations._eqn_1,19
tactic.tactic_script.base,19
tactic.simp_config.memoize._default.equations._eqn_1,19
cc_config.ignore_instances._default.equations._eqn_1,19
linarith.comp.coeffs,19
iff.elim,19
function.has_uncurry_base,19
tactic.simp_config.beta._default.equations._eqn_1,19
simps_cfg.fully_applied,19
simps_cfg.fully_applied._default.equations._eqn_1,19
restrict_scalars.semiring,19
tactic.dsimp_config.eta._default.equations._eqn_1,19
simps_cfg.type_md,19
simps_cfg.type_md._default.equations._eqn_1,19
tactic.ring.ring_nf_cfg.recursive._default.equations._eqn_1,19
tactic.itauto.prop.not.equations._eqn_1,19
valuation.has_coe_t,19
simps_cfg.trace,19
tactic.dsimp_config.iota._default.equations._eqn_1,19
tactic.simp_config.canonize_proofs._default.equations._eqn_1,19
num.inhabited,19
io.equations._eqn_1,19
restrict_scalars.inhabited,19
simps_cfg.rhs_md._default.equations._eqn_1,19
equiv.perm.equations._eqn_1,19
feature_search.feature_cfg.ignore_decidable._default.equations._eqn_1,19
tactic.rewrite_cfg.symm._default.equations._eqn_1,19
tactic.apply_cfg.instances._default.equations._eqn_1,19
tactic.apply_cfg.md._default.equations._eqn_1,19
io.process.spawn_args.stdin._default.equations._eqn_1,19
tactic.apply_cfg.approx._default.equations._eqn_1,19
list.sorted.equations._eqn_1,19
io.process.spawn_args.stderr._default.equations._eqn_1,19
feature_search.feature_cfg.ignore_tc._default.equations._eqn_1,19
tactic.simp_config.contextual._default.equations._eqn_1,19
auto_param.equations._eqn_1,19
restrict_scalars.ring,19
tactic.simp_config.canonize_instances._default.equations._eqn_1,19
feature_search.feature_cfg.ignore_pi_domain._default.equations._eqn_1,19
tactic.simp_config.iota_eqn._default.equations._eqn_1,19
restrict_scalars.comm_semiring,19
tactic.dsimp_config.canonize_instances._default.equations._eqn_1,19
tactic.apply_cfg.opt_param._default.equations._eqn_1,19
feature_search.feature_cfg.ignore_type_args._default.equations._eqn_1,19
restrict_scalars.add_comm_group,19
simps_cfg.trace._default.equations._eqn_1,19
tactic.simp_config.proj._default.equations._eqn_1,19
cc_config.ac._default.equations._eqn_1,19
tactic.simp_config.single_pass._default.equations._eqn_1,19
tactic.interactive.mono_cfg.unify._default.equations._eqn_1,19
tactic.simp_config.zeta._default.equations._eqn_1,19
feature_search.feature_cfg.ignore_conns._default.equations._eqn_1,19
tactic.simp_intros_config.use_hyps._default.equations._eqn_1,19
infer_instance.equations._eqn_1,19
tactic.simp_config.use_axioms._default.equations._eqn_1,19
auto.auto_config.use_simp._default.equations._eqn_1,19
tactic.simp_config.iota._default.equations._eqn_1,19
tactic.delta_config.visit_instances._default.equations._eqn_1,19
tactic.dsimp_config.zeta._default.equations._eqn_1,19
tactic.simp_config.constructor_eq._default.equations._eqn_1,19
functor.const.equations._eqn_1,19
tactic.apply_cfg.unify._default.equations._eqn_1,19
tactic.dsimp_config.memoize._default.equations._eqn_1,19
tactic.dsimp_config.fail_if_unchanged._default.equations._eqn_1,19
smt_pre_config.zeta._default.equations._eqn_1,19
tactic.dsimp_config.proj._default.equations._eqn_1,19
hidden.equations._eqn_1,19
tactic.apply_cfg.new_goals._default.equations._eqn_1,19
tactic.simp_config.fail_if_unchanged._default.equations._eqn_1,19
io.process.spawn_args.stdout._default.equations._eqn_1,19
tactic.simp_config.trace_lemmas._default.equations._eqn_1,19
simps_cfg.simp_rhs._default.equations._eqn_1,19
tactic.rewrite_cfg.occs._default.equations._eqn_1,19
tactic.dsimp_config.beta._default.equations._eqn_1,19
feature_search.predictor_cfg.type._default.equations._eqn_1,19
tactic.apply_cfg.auto_param._default.equations._eqn_1,19
restrict_scalars.comm_ring,19
tactic.simp_config.eta._default.equations._eqn_1,19
cc_config.em._default.equations._eqn_1,19
nat.below,20
int.has_zero,20
function.comp,20
function.left_inverse,20
flip,20
option.has_mem,20
int.inhabited,20
exists_unique,20
num.has_one,20
Group.of,20
CommGroup.of,20
znum.has_one,20
euclidean_domain.gcd,20
euclidean_domain.gcd._main,20
CommMon.of,20
tactic.dsimp_config.beta,20
Ring.of,20
CommSemiRing.of,20
AddCommGroup.of,20
tactic.dsimp_config.unfold_reducible,20
euclidean_domain.lcm,20
euclidean_domain.gcd_a,20
euclidean_domain.gcd_b,20
arbitrary,20
tactic.dsimp_config.max_steps,20
subring_class.no_confusion_type,20
tactic.dsimp_config.md,20
Mon.of,20
tactic.dsimp_config.single_pass,20
CommRing.of,20
tactic.dsimp_config.iota,20
AddCommMon.of,20
true.dcases_on,20
AddMon.of,20
tactic.unfold_proj_config.cases_on,20
is_empty.cases_on,20
tactic.dsimp_config.memoize,20
tactic.dunfold_config.cases_on,20
SemiRing.of,20
tactic.dsimp_config.zeta,20
list.as_string.equations._eqn_1,20
tactic.interactive.mono_cfg.cases_on,20
tactic.unfold_config.cases_on,20
tactic.dsimp_config.eta,20
AddGroup.of,20
tactic.dsimp_config.canonize_instances,20
tactic.ring.ring_nf_cfg.cases_on,20
nat.ibelow,20
tactic.ring_exp.coeff.cases_on,20
tactic.unfold_config.rec_on,20
is_empty.rec_on,20
true.drec_on,20
subfield_class.no_confusion_type,20
valuation_class.no_confusion_type,20
tactic.dsimp_config.proj,20
true.drec,20
tactic.dsimp_config.fail_if_unchanged,20
tactic.ring_exp.coeff.rec_on,20
tactic.unfold_proj_config.rec_on,20
linarith.comp_source.inhabited,20
int.has_coe.equations._eqn_1,20
nonempty.cases_on,20
tactic.dunfold_config.rec_on,20
tactic.interactive.mono_cfg.rec_on,20
tactic.ring.ring_nf_cfg.rec_on,20
has_add.add,21
has_lt.lt,21
has_append.append,21
has_le.le,21
has_sub.sub,21
transitive,21
has_mul.mul,21
has_inf.inf,21
has_sup.sup,21
function.injective,21
has_subset.subset,21
has_equiv.equiv,21
has_div.div,21
has_dvd.dvd,21
bool.cases_on,21
has_mod.mod,21
int.has_one,21
linear_ordered_comm_ring.exists_pair_ne,21
set.has_mem,21
imp_self,21
has_inter.inter,21
has_sdiff.sdiff,21
has_himp.himp,21
has_union.union,21
has_ssubset.ssubset,21
field.exists_pair_ne,21
linear_ordered_ring.exists_pair_ne,21
rbnode.color.cases_on,21
linear_ordered_field.exists_pair_ne,21
division_ring.exists_pair_ne,21
quiver.hom,21
subsingleton_prop,21
imp_false,21
true.unique,21
unique_prop,21
simps_cfg.not_recursive,21
simps_cfg.attrs,21
io.process.spawn_args.stderr,21
tactic.abel.normalize_mode.cases_on,21
id.monad_run,21
set.pi_set_coe.can_lift._proof_1,21
expr_lens.dir.cases_on,21
bool.rec_on,21
io.process.spawn_args.stdin,21
finset.pi_finset_coe.can_lift._proof_1,21
io.process.spawn_args.cmd,21
rbnode.color.rec_on,21
is_dec_eq,21
relation.refl_trans_gen.is_refl,21
relation.refl_gen.is_refl,21
Prop.has_compl.equations._eqn_1,21
string.inhabited.equations._eqn_1,21
io.process.spawn_args.stdout,21
direct_sum.unique._proof_1,21
expr_lens.dir.rec_on,21
anti_symmetric,21
simps_cfg.add_additive,21
tactic.abel.normalize_mode.rec_on,21
pprod.fst,22
string_imp.cases_on,22
or.swap,22
prod.fst,22
prod.snd,22
eq_true_intro,22
norm_cast.label.move.inj_arrow,22
monad.to_has_bind,22
monad.to_applicative,22
pprod.snd,22
feature_search.predictor_type.bayes.inj_arrow,22
tactic.itauto.prop.true.inj_arrow,22
euclidean_domain.gcd._main._pack,22
vm_decl_kind.cfun.inj_arrow,22
sum3.in₂,22
binder_info.strict_implicit.inj_arrow,22
false_implies_iff,22
functor.add_const.run,22
widget.mouse_event_kind.on_mouse_leave.inj_arrow,22
euclidean_domain.xgcd,22
implies.equations._eqn_1,22
vm_obj_kind.simple.inj_arrow,22
environment.implicit_infer_kind.none.inj_arrow,22
bool.ff.inj_arrow,22
tactic.interactive.mono_selection.both.inj_arrow,22
vm_decl_kind.bytecode.inj_arrow,22
binder_info.aux_decl.inj_arrow,22
congr_arg_kind.cast.inj_arrow,22
tactic.transparency.instances.inj_arrow,22
tactic.abel.normalize_mode.term.inj_arrow,22
reducibility_hints.abbrev.inj_arrow,22
tactic.transparency.reducible.inj_arrow,22
expr.coord.app_fn.inj_arrow,22
tactic.congrm_fun_4,22
vm_obj_kind.closure.inj_arrow,22
string_imp.rec_on,22
expr_lens.dir.F.inj_arrow,22
io.process.stdio.piped.inj_arrow,22
congr_arg_kind.fixed_no_param.inj_arrow,22
tactic.tfae.arrow.right.inj_arrow,22
tactic.tfae.arrow.left_right.inj_arrow,22
sum3.in₁,22
tactic.itauto.prop.xor,22
function.id_def,22
linarith.ineq.lt.inj_arrow,22
io.process.stdio.null.inj_arrow,22
vm_obj_kind.options.inj_arrow,22
vm_obj_kind.environment.inj_arrow,22
nat.zero.inj_arrow,22
lint_verbosity.low.inj_arrow,22
format.color.blue.inj_arrow,22
rel_hom.id._proof_1,22
tactic.transparency.all.inj_arrow,22
tactic.itauto.prop.false.inj_arrow,22
linarith.ineq.eq.inj_arrow,22
ordering.lt.inj_arrow,22
vm_obj_kind.format.inj_arrow,22
tactic.tfae.arrow.left.inj_arrow,22
congr_arg_kind.fixed.inj_arrow,22
vm_obj_kind.native_closure.inj_arrow,22
tactic.itauto.proof.triv.inj_arrow,22
congr_arg_kind.heq.inj_arrow,22
tactic.explode.status.lam.inj_arrow,22
occurrences.all.inj_arrow,22
doc_category.tactic.inj_arrow,22
auto.case_option.force.inj_arrow,22
expr.coord.pi_body.inj_arrow,22
expr.coord.lam_body.inj_arrow,22
tactic.explode.status.intro.inj_arrow,22
tactic.suggest.head_symbol_match.mp.inj_arrow,22
io.mode.read_write.inj_arrow,22
tactic.abel.normalize_mode.raw.inj_arrow,22
tactic.new_goals.non_dep_first.inj_arrow,22
vm_obj_kind.other.inj_arrow,22
pos_num.one.inj_arrow,22
expr.coord.elet_assignment.inj_arrow,22
reducibility_hints.opaque.inj_arrow,22
binder_info.default.inj_arrow,22
tactic.interactive.case_tag.match_result.exact_match.inj_arrow,22
znum.zero.inj_arrow,22
tactic.suggest.head_symbol_match.both.inj_arrow,22
num.zero.inj_arrow,22
tactic.itauto.and_kind.iff.inj_arrow,22
feature_search.predictor_type.knn.inj_arrow,22
widget.mouse_event_kind.on_mouse_enter.inj_arrow,22
set_semiring.equations._eqn_1,22
tactic.transparency.none.inj_arrow,22
tactic.interactive.rep_arity.one.inj_arrow,22
io.mode.append.inj_arrow,22
tactic.new_goals.all.inj_arrow,22
format.color.red.inj_arrow,22
norm_cast.label.elim.inj_arrow,22
expr.coord.elet_var_type.inj_arrow,22
tactic.ring.normalize_mode.raw.inj_arrow,22
io.mode.read.inj_arrow,22
lint_verbosity.medium.inj_arrow,22
tactic.explode.status.reg.inj_arrow,22
auto.case_option.accept.inj_arrow,22
norm_cast.label.squash.inj_arrow,22
format.color.cyan.inj_arrow,22
auto.case_option.at_most_one.inj_arrow,22
expr.coord.pi_var_type.inj_arrow,22
lint_verbosity.high.inj_arrow,22
format.color.green.inj_arrow,22
tactic.ring.normalize_mode.SOP.inj_arrow,22
tactic.new_goals.non_dep_only.inj_arrow,22
tactic.ring_exp.ex_type.prod.inj_arrow,22
vm_decl_kind.builtin.inj_arrow,22
doc_category.cmd.inj_arrow,22
tactic.interactive.mono_selection.right.inj_arrow,22
expr.coord.lam_var_type.inj_arrow,22
tactic.interactive.mono_selection.left.inj_arrow,22
rbnode.color.black.inj_arrow,22
bool.tt.inj_arrow,22
congr_arg_kind.subsingleton_inst.inj_arrow,22
io.mode.write.inj_arrow,22
tactic.interactive.case_tag.match_result.no_match.inj_arrow,22
io.process.stdio.inherit.inj_arrow,22
expr_lens.dir.A.inj_arrow,22
rbnode.color.red.inj_arrow,22
ordering.eq.inj_arrow,22
vm_obj_kind.name.inj_arrow,22
tactic.transparency.semireducible.inj_arrow,22
tactic.ring.normalize_mode.horner.inj_arrow,22
vm_obj_kind.tactic_state.inj_arrow,22
binder_info.implicit.inj_arrow,22
doc_category.hole_cmd.inj_arrow,22
vm_obj_kind.declaration.inj_arrow,22
vm_obj_kind.constructor.inj_arrow,22
environment.implicit_infer_kind.implicit.inj_arrow,22
ordering.gt.inj_arrow,22
vm_obj_kind.mpz.inj_arrow,22
vm_obj_kind.expr.inj_arrow,22
environment.implicit_infer_kind.relaxed_implicit.inj_arrow,22
tactic.suggest.head_symbol_match.ex.inj_arrow,22
tactic.explode.status.sintro.inj_arrow,22
